name,lat,lng,hex_id
長順公園,25.03185,121.489028,894ba0a4657ffff
青山公園,25.039369,121.498306,894ba0a46abffff
青年公園,25.02511,121.505861,894ba0a428bffff
保德公園,25.02279,121.497467,894ba0a55a7ffff
柳鄉公園,25.03726,121.495437,894ba0a4617ffff
桂林公園,25.038909,121.496818,894ba0a4617ffff
華江一號公園,25.03589,121.49411,894ba0a4603ffff
華江七號公園,25.035028,121.493461,894ba0a4603ffff
華江二號公園,25.0358,121.491508,894ba0a461bffff
華江八號公園,25.034059,121.492683,894ba0a461bffff
華西公園,25.038669,121.498657,894ba0a46abffff
新糖廍公園(糖廍文化,25.033549,121.494646,894ba0a460bffff
萬華51號公園,25.03594,121.502922,894ba0a4623ffff
壽德公園,25.024429,121.501136,894ba0a42d7ffff
福星公園,25.04607,121.505912,894ba0a446bffff
綠堤公園,25.03321,121.492897,894ba0a460bffff
聚德公園,25.034889,121.49472,894ba0a4603ffff
艋舺公園,25.036037,121.499911,894ba0a4633ffff
糖廍公園,25.034393,121.494652,894ba0a4603ffff
錦德公園,25.0233,121.492362,894ba0a55a3ffff
萬華266號綠地,25.039159,121.503097,894ba0a46afffff
西本願寺（萬華406,25.0403,121.50708,894ba0a40dbffff
二二八和平公園,25.042286,121.514297,894ba0a4013ffff
中央藝文公園,25.046272,121.526856,894ba0a41dbffff
介壽公園,25.03926,121.514633,894ba0a401bffff
文光公園,25.039039,121.530853,894ba0a415bffff
文盛公園,25.01617,121.532119,894ba0a5cb7ffff
水源町公園,25.01187,121.534604,894ba0a5ddbffff
永昌公園,25.026229,121.509956,894ba0a428fffff
永福公園,25.009801,121.532098,894ba0a5c33ffff
忠孝公園,25.04183,121.53202,894ba0a4153ffff
信愛公園,25.03491,121.528762,894ba0a4383ffff
南昌公園,25.026819,121.520202,894ba0a43dbffff
牯嶺公園,25.02312,121.518676,894ba0a4237ffff
連雲公園,25.035209,121.531822,894ba0a4387ffff
逸仙公園,25.0477,121.520027,894ba0a40bbffff
齊東公園,25.041749,121.528297,894ba0a4027ffff
黎明公園,25.044139,121.515556,894ba0a4013ffff
螢橋公園,25.02672,121.51725,894ba0a42afffff
中正138號綠地,25.037839,121.514511,894ba0a4057ffff
北門廣場,25.048002,121.511683,894ba0a409bffff
交7廣場,25.04647,121.516761,894ba0a408fffff
交通4號廣場,25.04738,121.518806,894ba0a40bbffff
交通8號廣場,25.050319,121.51651,894ba0a4097ffff
行旅廣場,25.047797,121.513204,894ba0a4083ffff
瑠公公園,25.042409,121.545722,894ba0a4177ffff
瑠公圳公園 ,25.043609,121.543121,894ba0a4177ffff
大安公園,25.04276,121.542808,894ba0a4177ffff
大安森林公園,25.0333,121.535842,894ba0a43bbffff
大學公園,25.021909,121.532897,894ba0a4373ffff
仁慈公園,25.03413,121.545707,894ba0a4ec3ffff
仁愛公園,25.036619,121.546241,894ba0a4ed7ffff
仁愛圓環,25.03763,121.549682,894ba0a4e8bffff
公館公園,25.011426,121.540791,894ba0a5dcfffff
古風公園,25.02197,121.529052,894ba0a4347ffff
古莊公園,25.022729,121.528213,894ba0a4357ffff
四維公園,25.03063,121.545326,894ba0a4ecbffff
平安公園,25.031959,121.549316,894ba0a4ecfffff
民榮公園,25.0354,121.535697,894ba0a43b3ffff
民輝公園,25.03951,121.535057,894ba0a4143ffff
永康公園,25.03162,121.529716,894ba0a438bffff
光信公園,25.03556,121.555801,894ba0a4e17ffff
全安公園,25.025459,121.551208,894ba0a4e4fffff
安東公園,25.02893,121.544822,894ba0a4327ffff
安祥公園,25.03454,121.542732,894ba0a43a7ffff
辛亥一號公園,25.02271,121.532661,894ba0a4373ffff
和平公園,25.02349,121.542518,894ba0a432fffff
和安公園,25.034509,121.544479,894ba0a4ed3ffff
居安公園,25.02968,121.549331,894ba0a4e57ffff
延吉公園,25.04257,121.55577,894ba0a4c4bffff
昌隆198公園,25.04376,121.535713,894ba0a4157ffff
東豐公園,25.035779,121.54486,894ba0a4ed3ffff
法治公園,25.02691,121.552917,894ba0a4e47ffff
臥龍公園,25.0167,121.549888,894ba0a5d17ffff
虎嘯公園,25.022529,121.549278,894ba0a4e4bffff
金山公園,25.030959,121.524756,894ba0a43d7ffff
金杭公園,25.0329,121.526877,894ba0a439bffff
金華公園,25.02959,121.531173,894ba0a4313ffff
附中公園,25.03634,121.542259,894ba0a416bffff
青峰公園,25.015699,121.551406,894ba0a5dabffff
師大公園,25.024599,121.528373,894ba0a4357ffff
泰順公園,25.02462,121.531639,894ba0a430bffff
通化公園,25.032159,121.554557,894ba0a4e03ffff
富陽自然生態公園,25.016674,121.557488,894ba0a5d37ffff
敦仁公園,25.040401,121.546908,894ba0a4167ffff
敦安公園,25.03446,121.553703,894ba0a4e13ffff
敦親公園,25.022659,121.540908,894ba0a5d93ffff
新龍公園,25.02765,121.540161,894ba0a4323ffff
溫州公園,25.0188,121.531341,894ba0a437bffff
瑞安公園,25.02613,121.539352,894ba0a433bffff
群賢公園,25.0254,121.546569,894ba0a4e5bffff
誠安公園,25.04249,121.540908,894ba0a4173ffff
嘉興公園,25.021369,121.551948,894ba0a5db3ffff
寧馨公園A,25.044349,121.533493,894ba0a41cfffff
福州山公園,25.01589,121.551612,894ba0a5dabffff
德安公園,25.034879,121.547775,894ba0a4ed7ffff
黎孝公園,25.01976,121.555992,894ba0a5da7ffff
黎和生態公園,25.015128,121.560002,894ba0a4acbffff
錦安公園,25.02798,121.527946,894ba0a43c7ffff
龍生公園,25.02601,121.541397,894ba0a4323ffff
龍門公園,25.024259,121.536682,894ba0a4377ffff
龍陣一號公園,25.027589,121.542541,894ba0a4323ffff
龍陣二號公園 A,25.029239,121.542488,894ba0a4337ffff
龍陣二號公園 B,25.029239,121.542488,894ba0a4337ffff
龍圖公園,25.03049,121.541603,894ba0a4337ffff
龍鳳公園,25.02561,121.543273,894ba0a432fffff
臨江公園,25.02816,121.55574,894ba0a4e73ffff
麗水公園,25.031914,121.528087,894ba0a438bffff
大安125號綠地,25.04442,121.533683,894ba0a41cfffff
大安195號綠地,25.020019,121.531433,894ba0a437bffff
黎和綠地,25.01593,121.560569,894ba0a4acbffff
錦華綠地,25.029579,121.529579,894ba0a4313ffff
三張里公園,25.030929,121.566726,894ba0a4e2fffff
三犁公園,25.029779,121.570022,894ba0a484bffff
三興公園,25.028579,121.559547,894ba0a4e77ffff
中全公園,25.038589,121.57489,894ba0a481bffff
中興公園,25.034269,121.559249,894ba0a4e07ffff
五分埔公園,25.046939,121.580101,894ba0a48b3ffff
五常公園,25.047689,121.57434,894ba0a4897ffff
四育公園,25.04676,121.575141,894ba0a4883ffff
永吉公園,25.04359,121.575042,894ba0a488fffff
永春公園,25.042299,121.579116,894ba0a4817ffff
永春陂濕地公園,25.032812,121.580069,894ba0a4863ffff
永春崗公園,25.031709,121.57759,894ba0a487bffff
交五,25.049209,121.57415,894ba0a4897ffff
安強公園,25.036689,121.57534,894ba0a480bffff
吳興公園,25.02329,121.567939,894ba0a4a8fffff
念儒公園,25.037719,121.57376,894ba0a481bffff
林口2號綠地(松光),25.0399,121.57882,894ba0a4803ffff
林口公園,25.03906,121.578948,894ba0a4803ffff
松友公園,25.03391,121.576148,894ba0a4847ffff
松壽廣場,25.037389,121.566078,894ba0a48dbffff
松德公園,25.03602,121.573287,894ba0a4857ffff
虎林公園,25.03148,121.577293,894ba0a487bffff
信義352號公園 (,25.03582,121.565513,894ba0a4e37ffff
信義安康公園,25.03572,121.570068,894ba0a4853ffff
春光公園,25.04223,121.580741,894ba0a48abffff
革新公園,25.04383,121.567367,894ba0a4c6fffff
泰和公園,25.023139,121.568199,894ba0a4a8fffff
眷村文化公園,25.031639,121.561752,894ba0a4e3bffff
富台公園,25.04207,121.572242,894ba0a488bffff
富生1號公園,25.042229,121.569848,894ba0a48d7ffff
富生2號公園,25.04238,121.569623,894ba0a48d7ffff
富生公園,25.042089,121.569847,894ba0a48d7ffff
惠安公園,25.024549,121.56462,894ba0a4a9bffff
景平公園,25.02989,121.563941,894ba0a4e2bffff
景勤1號公園,25.02633,121.560256,894ba0a4e67ffff
景勤2號公園,25.026039,121.557487,894ba0a4e63ffff
象山公園,25.03041,121.570091,894ba0a484bffff
雅祥公園,25.047569,121.57183,894ba0a4893ffff
福祥公園,25.046039,121.570503,894ba0a489bffff
福德公園,25.03824,121.581848,894ba0a483bffff
黎忠公園,25.019079,121.559371,894ba0a4adbffff
黎富公園,25.021009,121.556701,894ba0a5da7ffff
黎雙公園,25.02498,121.563468,894ba0a4a9bffff
糶米公園,25.018614,121.572468,894ba0a4a07ffff
太子綠地,25.04519,121.577072,894ba0a4887ffff
交六,25.049329,121.570869,894ba0a4c2bffff
松光綠地,25.039499,121.578529,894ba0a4803ffff
松隆綠地,25.034959,121.580108,894ba0a4873ffff
信義350綠地,25.03923,121.562568,894ba0a4ea7ffff
信義351號綠地,25.03918,121.565437,894ba0a48dbffff
信義353號綠地 (,25.032749,121.567718,894ba0a4e27ffff
信義354號綠地,25.02946,121.56842,894ba0a4a97ffff
信義355號綠地,25.030899,121.568336,894ba0a485bffff
信義356號綠地,25.03338,121.573707,894ba0a4843ffff
信義382號綠地 (,25.023359,121.568237,894ba0a4a8fffff
崇德綠地,25.024219,121.55545,894ba0a4e7bffff
黎平綠地,25.023189,121.557121,894ba0a4e6bffff
市民廣場,25.03664,121.562751,894ba0a4eafffff
忠信廣場,25.04054,121.567909,894ba0a48d3ffff
信義20號廣場,25.048749,121.577583,894ba0a4d4bffff
信義21號廣場,25.03473,121.564468,894ba0a4e37ffff
信義廣場,25.033479,121.56604,894ba0a4e27ffff
厚生廣場,25.043409,121.568099,894ba0a4c6fffff
景聯廣場,25.03252,121.561401,894ba0a4e3bffff
三重世貿公園,25.057929,121.615386,894ba1d3267ffff
中南公園,25.051219,121.61547,894ba1d14c3ffff
中研公園,25.04689,121.613052,894ba1d14cbffff
中興公園,25.0442,121.614852,894ba1d145bffff
六福公園,25.04726,121.616508,894ba1d14cfffff
四分河濱公園,25.048629,121.615692,894ba1d14cfffff
市民公園,25.049289,121.581733,894ba0a4d4fffff
玉成公園,25.042549,121.585502,894ba0a48afffff
玉東公園,25.050188,121.584156,894ba0a4d7bffff
合成18號綠園,25.04626,121.582916,894ba0a48a3ffff
合成8號綠園,25.05083,121.593788,894ba0a499bffff
合成公園,25.045099,121.581138,894ba0a48bbffff
合樂公園,25.0485,121.581886,894ba0a48b3ffff
百福公園,25.037939,121.588539,894ba0a482fffff
幸福公園,25.04602,121.61605,894ba1d1453ffff
昆陽公園,25.048719,121.5942,894ba0a49d7ffff
東坡公園,25.04523,121.593307,894ba0a49c7ffff
東明公園,25.0548,121.603637,894ba1d324fffff
東陽公園,25.057439,121.603736,894ba1d3243ffff
南汐公園,25.054679,121.617691,894ba1d148bffff
南港公園,25.043069,121.591911,894ba0a49cbffff
南興公園,25.054019,121.606903,894ba0a49b7ffff
後山埤公園,25.04371,121.58995,894ba0a49dbffff
胡適公園,25.03992,121.617912,894ba1d16b3ffff
重陽公園,25.0562,121.599151,894ba1d325bffff
理想公園,25.039869,121.621589,894ba1d16b7ffff
瓶蓋印象公園,25.053719,121.606226,894ba0a49b7ffff
港後公園,25.062749,121.615379,894ba1d322bffff
湧聲公園,25.043279,121.592758,894ba0a49cfffff
新勝公園,25.048849,121.593162,894ba0a49d7ffff
新富公園,25.05303,121.616958,894ba1d14c7ffff
新新公園,25.051391,121.588752,894ba0a4d63ffff
萬福公園,25.046249,121.584449,894ba0a48a3ffff
經貿公園,25.06258,121.616363,894ba1d322bffff
福山公園,25.0447,121.617851,894ba1d1443ffff
興南公園,25.05512,121.597396,894ba0a4997ffff
興華公園,25.05677,121.604789,894ba1d324fffff
錫口廊道,25.051006,121.579931,894ba0a4d43ffff
聯成公園,25.04659,121.587219,894ba0a48a7ffff
舊莊公園,25.04137,121.620269,894ba1d144fffff
九如綠地,25.03856,121.61631,894ba1d1687ffff
四分綠地,25.035881,121.615001,894ba1d168fffff
成福綠地,25.04537,121.592948,894ba0a49c3ffff
成德綠地,25.046449,121.587463,894ba0a48a7ffff
東明綠地,25.054269,121.600692,894ba1d324bffff
東新綠地,25.05359,121.602447,894ba0a49b3ffff
南深綠地,25.037929,121.623161,894ba1d16a7ffff
南港29號綠地,25.04239,121.617233,894ba1d144bffff
南港65號園區綠地,25.05903,121.614219,894ba1d3267ffff
新坡綠地,25.03561,121.617752,894ba1d16bbffff
新南綠地,25.051849,121.606552,894ba0a49a3ffff
新陽綠地,25.05693,121.603416,894ba1d324fffff
合心廣場,25.046609,121.583457,894ba0a48a3ffff
南港五號廣場,25.054069,121.5998,894ba0a4997ffff
140高地,25.00358,121.569602,894ba0a59afffff
久康公園,24.989349,121.564582,894ba0a596bffff
小坑1號公園,24.983379,121.585227,894ba1da623ffff
文山(景美)49號公,24.995889,121.547851,894ba0a5837ffff
文山木柵59號公園,24.98526,121.58258,894ba1da63bffff
文山森林公園,25.00435,121.548322,894ba0a5d7bffff
木南公園,24.98653,121.570838,894ba1da6c7ffff
木柵公園,24.986949,121.560462,894ba0a5ba3ffff
木新公園,24.982219,121.558036,894ba0a5babffff
木榮公園,24.98464,121.568656,894ba1da6c3ffff
水景公園,24.98698,121.586837,894ba1da637ffff
仙岩公園,24.99797,121.549362,894ba0a59dbffff
光明公園,24.986469,121.55471,894ba0a5b87ffff
光輝公園,24.98612,121.555839,894ba0a5b87ffff
辛亥生態公園,25.003685,121.556764,894ba0a598bffff
坡內坑公園,25.00497,121.576553,894ba1da4c3ffff
忠順公園,24.98314,121.561141,894ba0a5bafffff
忠順萊茵公園,24.98678,121.565368,894ba1da6d3ffff
明義公園,24.988069,121.560981,894ba0a5bb7ffff
芳寧公園,25.004529,121.563278,894ba0a59bbffff
保儀公園,24.983539,121.563468,894ba0a5bafffff
恆光公園,24.98241,121.567588,894ba1da6cbffff
原野運動公園,24.997129,121.571372,894ba0a5923ffff
博嘉公園,25.00045,121.573539,894ba0a5927ffff
景仁公園,24.996669,121.5401,894ba0a5817ffff
景行公園,24.992519,121.542778,894ba0a5807ffff
景美公園(原萬慶公園,24.99402,121.537597,894ba0a5813ffff
景美運動公園,25.00254,121.544517,894ba0a58b3ffff
景華公園,24.995189,121.543792,894ba0a5807ffff
景福公園,24.995679,121.540321,894ba0a5817ffff
景豐公園,25.000129,121.545051,894ba0a58a3ffff
華興公園,24.98917,121.550468,894ba0a5b93ffff
順興公園綠地,24.986089,121.564376,894ba0a5ba7ffff
新榮公園,24.983329,121.57022,894ba1da6cfffff
椰城公園,25.006359,121.568702,894ba0a59a3ffff
萬年1號公園,25.005699,121.536201,894ba0a5c2fffff
萬年2號公園,25.005699,121.536201,894ba0a5c2fffff
萬年3號公園,25.00704,121.536926,894ba0a5c27ffff
萬有1號公園,24.99983,121.542953,894ba0a58bbffff
萬有2號公園,25.000709,121.5419,894ba0a58b3ffff
萬有3號公園,24.99872,121.543098,894ba0a58bbffff
萬和1號公園,25.00049,121.536323,894ba0a5883ffff
萬和2號公園,25.001489,121.536537,894ba0a5883ffff
萬和3號公園,25.00381,121.536338,894ba0a5c2fffff
萬芳10號公園,25.001649,121.562492,894ba0a5917ffff
萬芳11號公園,25.003049,121.563079,894ba0a5917ffff
萬芳12號公園,25.00147,121.563583,894ba0a5917ffff
萬芳13號公園,25.001729,121.565399,894ba0a59abffff
萬芳14號公園,25.00032,121.56533,894ba0a5907ffff
萬芳1號公園,24.99986,121.566726,894ba0a5907ffff
萬芳2號公園,24.9992,121.566772,894ba0a5907ffff
萬芳3號公園,24.99925,121.5671,894ba0a5907ffff
萬芳4號公園,25.001539,121.567527,894ba0a59abffff
萬芳6號公園,24.9995,121.569183,894ba0a5933ffff
萬芳7號公園,25.001579,121.566162,894ba0a59abffff
萬芳8號公園,25.003009,121.560462,894ba0a598fffff
萬芳9號公園,25.001779,121.561477,894ba0a5913ffff
萬盛公園,25.005149,121.541061,894ba0a5d4bffff
萬壽1號公園,24.98747,121.589218,894ba1da0cbffff
萬壽2號公園,24.987369,121.589561,894ba1da0cbffff
萬壽3號公園,24.98542,121.586082,894ba1da623ffff
萬興櫻花生態景觀公園,24.991541,121.573103,894ba1da683ffff
試院公園,24.987789,121.547317,894ba0a5867ffff
福興公園,25.003999,121.548156,894ba0a5d6bffff
樟林公園,24.98464,121.559211,894ba0a5ba3ffff
樟新公園,24.97919,121.556953,894ba0a5b07ffff
樟樹公園,24.982719,121.559371,894ba0a5babffff
樟興公園,24.98067,121.554122,894ba0a5b13ffff
興旺公園,25.00584,121.55046,894ba0a5d63ffff
興家公園,24.994729,121.560821,894ba0a590bffff
興泰公園,25.00481,121.55548,894ba0a599bffff
興隆公園,25.000139,121.551086,894ba0a59d3ffff
興福公園,24.997119,121.545967,894ba0a58afffff
興德綠色步道,24.99477,121.559539,894ba0a5957ffff
興豐公園,25.00019,121.551269,894ba0a59d3ffff
文山50號綠地,24.990789,121.575088,894ba1da683ffff
文山木柵60號綠地,25.000429,121.583251,894ba1da447ffff
木柵14號綠地,24.99163,121.551528,894ba0a582fffff
木柵17號(秀明綠地,24.98903,121.564811,894ba0a596bffff
木柵49號綠地,24.99308,121.573669,894ba1da683ffff
指南綠地,24.983009,121.579673,894ba1da60fffff
軍功綠地,25.001279,121.572677,894ba0a5937ffff
清溪綠地,24.985069,121.580551,894ba1da607ffff
景美29號綠地,24.99637,121.551818,894ba0a59cbffff
景美30號綠地,25.000749,121.555198,894ba0a59d7ffff
景美32號綠地,25.00922,121.55796,894ba0a5d2fffff
萬利綠地,25.000289,121.56475,894ba0a5907ffff
萬利綠地,25.000289,121.56475,894ba0a5907ffff
